episode,step,task,action_x,action_y,action_z,action_gripper,ee_x,ee_y,ee_z,ee_vx,ee_vy,ee_vz,gripper_width,gripper_state,cube_x,cube_y,cube_z,active_target_name,active_target_index,target_x,target_y,target_z,dist_ee_cube,dist_cube_target,reward,success,obstacle_in_path,obstacle_count,obstacle_1_type,obstacle_1_mass,obstacle_1_size_x,obstacle_1_size_y,obstacle_1_size_z,object_1_type,object_1_mass,object_1_size_x,object_1_size_y,object_1_size_z,table_x,table_y,table_z,table_offset_x,robot_control,robot_block_gripper,robot_base_x,robot_base_y,robot_base_z,scripts,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,cube_roll,cube_pitch,cube_yaw,cube_vx,cube_vy,cube_vz,goal_mode,goal_n_targets,goal_0_name,goal_0_x,goal_0_y,goal_0_z,dist_goal_0,goal_1_name,goal_1_x,goal_1_y,goal_1_z,dist_goal_1,goal_2_name,goal_2_x,goal_2_y,goal_2_z,dist_goal_2,goal_3_name,goal_3_x,goal_3_y,goal_3_z,dist_goal_3,target_changed,timestep
1,104,PICK_AND_PLACE,0.263,0.018,0.965,1.0,-0.1,-0.0,0.131,0.239,0.009,0.691,0.08,ABERTA,-0.11,0.017,0.02,target_2,2,-0.1,0.0,0.02,0.1132,0.0196,-0.0196,False,False,0,box,0.0,0.02,0.3,0.1,box,1.0,0.04,0.04,0.04,1.1,0.7,0.4,-0.3,ee,False,-0.6,0.0,0.05,script_1|reach_only|left_right,0.03,0.19,-0.03,-2.39,0.01,2.57,0.78,0.01,-1.32,-0.01,0.25,-0.04,-0.71,0.04,0.0,-0.001,0.01,0.001,-0.0,0.001,goal_sequence,4,target,0.15000000596046448,0.0,0.019999999552965164,0.2605551824459486,target_1,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.27292673622567803,target_2,-0.10000000149011612,0.0,0.019999999552965164,0.019723082167797206,target_3,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.0836002405352817,False,103
1,105,PICK_AND_PLACE,-0.027,0.014,-1.0,1.0,-0.082,0.001,0.135,-0.199,-0.0,-0.835,0.08,ABERTA,-0.11,0.017,0.02,target_3,3,-0.1,0.1,0.02,0.1195,0.0836,-0.0836,False,False,0,box,0.0,0.02,0.3,0.1,box,1.0,0.04,0.04,0.04,1.1,0.7,0.4,-0.3,ee,False,-0.6,0.0,0.05,script_1|reach_only|left_right,0.03,0.21,-0.03,-2.4,0.02,2.69,0.78,-0.01,1.74,0.03,-0.07,0.05,0.9,-0.02,0.0,-0.0,0.01,0.0,0.0,0.0,goal_sequence,4,target,0.15000000596046448,0.0,0.019999999552965164,0.2605551824459486,target_1,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.27292673622567803,target_2,-0.10000000149011612,0.0,0.019999999552965164,0.019723082167797206,target_3,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.0836002405352817,True,104
1,106,PICK_AND_PLACE,-0.786,0.444,-0.431,1.0,-0.118,0.018,0.108,-0.282,0.247,-0.113,0.08,ABERTA,-0.11,0.017,0.02,target_3,3,-0.1,0.1,0.02,0.0881,0.0836,-0.0836,False,False,0,box,0.0,0.02,0.3,0.1,box,1.0,0.04,0.04,0.04,1.1,0.7,0.4,-0.3,ee,False,-0.6,0.0,0.05,script_1|reach_only|left_right,0.05,0.21,-0.01,-2.46,0.01,2.66,0.82,0.44,-0.16,0.09,-0.52,-0.06,-0.19,0.35,0.0,-0.0,0.01,0.0,0.0,0.0,goal_sequence,4,target,0.15000000596046448,0.0,0.019999999552965164,0.2605551824459486,target_1,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.27292673622567803,target_2,-0.10000000149011612,0.0,0.019999999552965164,0.019723082167797206,target_3,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.0836002405352817,False,105
1,107,PICK_AND_PLACE,0.55,-0.067,0.832,1.0,-0.112,0.015,0.123,0.847,-0.027,0.931,0.08,ABERTA,-0.11,0.017,0.02,target_3,3,-0.1,0.1,0.02,0.1026,0.0836,-0.0836,False,False,0,box,0.0,0.02,0.3,0.1,box,1.0,0.04,0.04,0.04,1.1,0.7,0.4,-0.3,ee,False,-0.6,0.0,0.05,script_1|reach_only|left_right,0.05,0.2,-0.02,-2.4,0.01,2.56,0.81,-0.09,-0.85,-0.03,1.67,-0.01,-0.8,-0.07,0.0,-0.0,0.01,0.0,0.0,0.0,goal_sequence,4,target,0.15000000596046448,0.0,0.019999999552965164,0.2605551824459486,target_1,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.27292673622567803,target_2,-0.10000000149011612,0.0,0.019999999552965164,0.019723082167797206,target_3,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.0836002405352817,False,106
1,108,PICK_AND_PLACE,0.021,0.018,-0.856,1.0,-0.09,0.017,0.13,-0.296,-0.005,-0.792,0.08,ABERTA,-0.11,0.017,0.02,target_3,3,-0.1,0.1,0.02,0.1116,0.0836,-0.0836,False,False,0,box,0.0,0.02,0.3,0.1,box,1.0,0.04,0.04,0.04,1.1,0.7,0.4,-0.3,ee,False,-0.6,0.0,0.05,script_1|reach_only|left_right,0.05,0.2,-0.02,-2.42,0.01,2.7,0.81,0.0,1.45,0.02,-0.45,0.02,1.09,-0.01,0.0,-0.0,0.01,0.0,0.0,0.0,goal_sequence,4,target,0.15000000596046448,0.0,0.019999999552965164,0.2605551824459486,target_1,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.27292673622567803,target_2,-0.10000000149011612,0.0,0.019999999552965164,0.019723082167797206,target_3,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.0836002405352817,False,107
1,109,PICK_AND_PLACE,-0.197,0.001,-0.98,1.0,-0.103,0.017,0.084,-0.437,-0.018,-1.01,0.08,ABERTA,-0.11,0.017,0.02,target_3,3,-0.1,0.1,0.02,0.0643,0.0836,-0.0836,False,False,0,box,0.0,0.02,0.3,0.1,box,1.0,0.04,0.04,0.04,1.1,0.7,0.4,-0.3,ee,False,-0.6,0.0,0.05,script_1|reach_only|left_right,0.05,0.31,-0.02,-2.4,0.01,2.71,0.81,0.0,2.14,0.01,0.16,0.0,0.07,0.01,0.0,-0.0,0.01,0.0,0.0,0.0,goal_sequence,4,target,0.15000000596046448,0.0,0.019999999552965164,0.2605551824459486,target_1,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.27292673622567803,target_2,-0.10000000149011612,0.0,0.019999999552965164,0.019723082167797206,target_3,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.0836002405352817,False,108
1,110,PICK_AND_PLACE,-0.038,0.001,-0.293,1.0,-0.111,0.017,0.059,-0.095,-0.003,-0.23,0.08,ABERTA,-0.11,0.017,0.02,target_3,3,-0.1,0.1,0.02,0.0393,0.0836,-0.0836,False,False,0,box,0.0,0.02,0.3,0.1,box,1.0,0.04,0.04,0.04,1.1,0.7,0.4,-0.3,ee,False,-0.6,0.0,0.05,script_1|reach_only|left_right,0.05,0.36,-0.01,-2.41,0.01,2.74,0.81,-0.0,0.5,0.01,-0.01,0.01,0.22,-0.0,-0.0,-0.0,0.01,0.0,0.0,0.0,goal_sequence,4,target,0.15000000596046448,0.0,0.019999999552965164,0.2605551824459486,target_1,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.27292673622567803,target_2,-0.10000000149011612,0.0,0.019999999552965164,0.019723082167797206,target_3,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.0836002405352817,False,109
1,111,PICK_AND_PLACE,0.005,0.001,-0.086,1.0,-0.111,0.017,0.056,0.007,0.001,-0.022,0.08,ABERTA,-0.11,0.017,0.02,target_3,3,-0.1,0.1,0.02,0.0359,0.0836,-0.0836,False,False,0,box,0.0,0.02,0.3,0.1,box,1.0,0.04,0.04,0.04,1.1,0.7,0.4,-0.3,ee,False,-0.6,0.0,0.05,script_1|reach_only|left_right,0.05,0.37,-0.01,-2.42,0.01,2.78,0.81,-0.01,0.05,0.01,-0.08,0.01,0.31,-0.01,-0.0,-0.0,0.01,0.0,0.0,0.0,goal_sequence,4,target,0.15000000596046448,0.0,0.019999999552965164,0.2605551824459486,target_1,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.27292673622567803,target_2,-0.10000000149011612,0.0,0.019999999552965164,0.019723082167797206,target_3,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.0836002405352817,False,110
1,112,PICK_AND_PLACE,0.002,0.001,-0.067,1.0,-0.111,0.017,0.053,-0.0,0.0,-0.022,0.08,ABERTA,-0.11,0.017,0.02,target_3,3,-0.1,0.1,0.02,0.0332,0.0836,-0.0836,False,False,0,box,0.0,0.02,0.3,0.1,box,1.0,0.04,0.04,0.04,1.1,0.7,0.4,-0.3,ee,False,-0.6,0.0,0.05,script_1|reach_only|left_right,0.05,0.37,-0.01,-2.42,0.01,2.79,0.81,-0.0,0.06,0.0,-0.0,0.0,0.08,-0.0,-0.0,-0.0,0.01,0.0,0.0,0.0,goal_sequence,4,target,0.15000000596046448,0.0,0.019999999552965164,0.2605551824459486,target_1,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.27292673622567803,target_2,-0.10000000149011612,0.0,0.019999999552965164,0.019723082167797206,target_3,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.0836002405352817,False,111
1,113,PICK_AND_PLACE,0.002,0.001,-0.06,1.0,-0.111,0.017,0.051,-0.001,0.0,-0.019,0.08,ABERTA,-0.11,0.017,0.02,target_3,3,-0.1,0.1,0.02,0.0308,0.0836,-0.0836,False,False,0,box,0.0,0.02,0.3,0.1,box,1.0,0.04,0.04,0.04,1.1,0.7,0.4,-0.3,ee,False,-0.6,0.0,0.05,script_1|reach_only|left_right,0.05,0.38,-0.01,-2.42,0.01,2.8,0.81,-0.0,0.05,0.0,0.01,0.0,0.05,-0.0,-0.0,-0.0,0.01,0.0,0.0,0.0,goal_sequence,4,target,0.15000000596046448,0.0,0.019999999552965164,0.2605551824459486,target_1,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.27292673622567803,target_2,-0.10000000149011612,0.0,0.019999999552965164,0.019723082167797206,target_3,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.0836002405352817,False,112
1,114,PICK_AND_PLACE,0.002,0.001,-0.06,1.0,-0.111,0.017,0.048,-0.001,0.0,-0.02,0.08,ABERTA,-0.11,0.017,0.02,target_3,3,-0.1,0.1,0.02,0.0284,0.0836,-0.0836,False,False,0,box,0.0,0.02,0.3,0.1,box,1.0,0.04,0.04,0.04,1.1,0.7,0.4,-0.3,ee,False,-0.6,0.0,0.05,script_1|reach_only|left_right,0.05,0.39,-0.01,-2.41,0.01,2.8,0.81,-0.0,0.05,0.0,0.01,0.0,0.04,-0.0,-0.0,-0.0,0.01,0.0,0.0,0.0,goal_sequence,4,target,0.15000000596046448,0.0,0.019999999552965164,0.2605551824459486,target_1,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.27292673622567803,target_2,-0.10000000149011612,0.0,0.019999999552965164,0.019723082167797206,target_3,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.0836002405352817,False,113
1,115,PICK_AND_PLACE,0.002,0.001,-0.06,1.0,-0.111,0.017,0.046,-0.001,0.0,-0.02,0.08,ABERTA,-0.11,0.017,0.02,target_3,3,-0.1,0.1,0.02,0.026,0.0836,-0.0836,False,False,0,box,0.0,0.02,0.3,0.1,box,1.0,0.04,0.04,0.04,1.1,0.7,0.4,-0.3,ee,False,-0.6,0.0,0.05,script_1|reach_only|left_right,0.05,0.39,-0.01,-2.41,0.01,2.81,0.81,-0.0,0.05,0.0,0.01,0.0,0.04,-0.0,-0.0,0.0,0.01,0.0,0.0,-0.0,goal_sequence,4,target,0.15000000596046448,0.0,0.019999999552965164,0.2605551824459486,target_1,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.27292673622567803,target_2,-0.10000000149011612,0.0,0.019999999552965164,0.019723082167797206,target_3,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.0836002405352817,False,114
1,116,PICK_AND_PLACE,0.003,0.001,-0.06,1.0,-0.111,0.017,0.044,-0.0,0.0,-0.02,0.08,ABERTA,-0.11,0.017,0.02,target_3,3,-0.1,0.1,0.02,0.0236,0.0836,-0.0836,False,False,0,box,0.0,0.02,0.3,0.1,box,1.0,0.04,0.04,0.04,1.1,0.7,0.4,-0.3,ee,False,-0.6,0.0,0.05,script_1|reach_only|left_right,0.05,0.4,-0.01,-2.41,0.01,2.81,0.81,-0.0,0.05,0.0,0.01,0.0,0.04,-0.0,-0.0,0.0,0.01,0.0,0.0,-0.0,goal_sequence,4,target,0.15000000596046448,0.0,0.019999999552965164,0.2605551824459486,target_1,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.27292673622567803,target_2,-0.10000000149011612,0.0,0.019999999552965164,0.019723082167797206,target_3,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.0836002405352817,False,115
1,117,PICK_AND_PLACE,0.003,0.001,-0.06,1.0,-0.11,0.017,0.041,-0.0,0.0,-0.02,0.08,ABERTA,-0.11,0.017,0.02,target_3,3,-0.1,0.1,0.02,0.0212,0.0836,-0.0836,False,False,0,box,0.0,0.02,0.3,0.1,box,1.0,0.04,0.04,0.04,1.1,0.7,0.4,-0.3,ee,False,-0.6,0.0,0.05,script_1|reach_only|left_right,0.05,0.41,-0.01,-2.41,0.01,2.82,0.81,-0.0,0.05,0.0,0.01,0.0,0.04,-0.0,-0.0,0.0,0.01,0.0,-0.0,0.0,goal_sequence,4,target,0.15000000596046448,0.0,0.019999999552965164,0.2605551824459486,target_1,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.27292673622567803,target_2,-0.10000000149011612,0.0,0.019999999552965164,0.019723082167797206,target_3,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.0836002405352817,False,116
1,118,PICK_AND_PLACE,0.004,0.0,-0.06,1.0,-0.11,0.017,0.039,-0.0,0.0,-0.019,0.08,ABERTA,-0.11,0.017,0.02,target_3,3,-0.1,0.1,0.02,0.0188,0.0836,-0.0836,False,False,0,box,0.0,0.02,0.3,0.1,box,1.0,0.04,0.04,0.04,1.1,0.7,0.4,-0.3,ee,False,-0.6,0.0,0.05,script_1|reach_only|left_right,0.05,0.41,-0.01,-2.41,0.01,2.82,0.81,-0.0,0.05,0.0,0.01,0.0,0.04,-0.0,-0.0,-0.0,0.01,0.0,0.0,0.0,goal_sequence,4,target,0.15000000596046448,0.0,0.019999999552965164,0.2605551824459486,target_1,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.27292673622567803,target_2,-0.10000000149011612,0.0,0.019999999552965164,0.019723082167797206,target_3,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.0836002405352817,False,117
1,119,PICK_AND_PLACE,0.004,0.0,-0.06,1.0,-0.11,0.017,0.036,-0.0,0.0,-0.019,0.08,ABERTA,-0.11,0.017,0.02,target_3,3,-0.1,0.1,0.02,0.0164,0.0836,-0.0836,False,False,0,box,0.0,0.02,0.3,0.1,box,1.0,0.04,0.04,0.04,1.1,0.7,0.4,-0.3,ee,False,-0.6,0.0,0.05,script_1|reach_only|left_right,0.05,0.42,-0.01,-2.41,0.02,2.83,0.81,-0.0,0.06,0.0,0.01,0.0,0.04,-0.0,-0.0,-0.0,0.01,0.0,0.0,0.0,goal_sequence,4,target,0.15000000596046448,0.0,0.019999999552965164,0.2605551824459486,target_1,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.27292673622567803,target_2,-0.10000000149011612,0.0,0.019999999552965164,0.019723082167797206,target_3,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.0836002405352817,False,118
1,120,PICK_AND_PLACE,0.005,0.0,-0.06,1.0,-0.11,0.017,0.034,0.0,0.0,-0.019,0.08,ABERTA,-0.11,0.017,0.02,target_3,3,-0.1,0.1,0.02,0.014,0.0836,-0.0836,False,False,0,box,0.0,0.02,0.3,0.1,box,1.0,0.04,0.04,0.04,1.1,0.7,0.4,-0.3,ee,False,-0.6,0.0,0.05,script_1|reach_only|left_right,0.05,0.43,-0.01,-2.4,0.02,2.83,0.81,-0.0,0.06,0.0,0.02,0.0,0.04,-0.0,-0.0,0.0,0.01,0.0,-0.0,-0.0,goal_sequence,4,target,0.15000000596046448,0.0,0.019999999552965164,0.2605551824459486,target_1,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.27292673622567803,target_2,-0.10000000149011612,0.0,0.019999999552965164,0.019723082167797206,target_3,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.0836002405352817,False,119
1,121,PICK_AND_PLACE,0.006,0.0,-0.06,-1.0,-0.11,0.017,0.032,0.004,0.0,-0.012,0.037,AGARRADA,-0.11,0.017,0.02,target_3,3,-0.1,0.1,0.02,0.0117,0.0836,-0.0836,False,False,0,box,0.0,0.02,0.3,0.1,box,1.0,0.04,0.04,0.04,1.1,0.7,0.4,-0.3,ee,False,-0.6,0.0,0.05,script_1|reach_only|left_right,0.05,0.43,-0.01,-2.4,0.02,2.84,0.81,-0.0,0.04,0.0,0.02,0.0,0.03,-0.01,0.0,-0.001,0.01,0.001,-0.001,0.0,goal_sequence,4,target,0.15000000596046448,0.0,0.019999999552965164,0.2605551824459486,target_1,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.27292673622567803,target_2,-0.10000000149011612,0.0,0.019999999552965164,0.019723082167797206,target_3,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.0836002405352817,False,120
1,122,PICK_AND_PLACE,-0.002,-0.0,1.0,-1.0,-0.125,0.016,0.043,0.171,0.008,0.61,0.037,AGARRADA,-0.124,0.016,0.032,target_3,3,-0.1,0.1,0.02,0.0103,0.0885,-0.0885,False,False,0,box,0.0,0.02,0.3,0.1,box,1.0,0.04,0.04,0.04,1.1,0.7,0.4,-0.3,ee,False,-0.6,0.0,0.05,script_1|reach_only|left_right,0.05,0.38,-0.01,-2.42,0.01,2.74,0.81,0.01,-1.52,-0.02,-0.21,-0.03,-0.72,0.02,0.002,0.04,-0.003,0.177,-0.03,0.611,goal_sequence,4,target,0.15000000596046448,0.0,0.019999999552965164,0.2747289633021306,target_1,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.2868379394839583,target_2,-0.10000000149011612,0.0,0.019999999552965164,0.031240997730598564,target_3,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.08818163181492376,False,121
1,123,PICK_AND_PLACE,0.158,0.01,0.987,-1.0,-0.119,0.016,0.076,0.305,0.015,0.783,0.037,AGARRADA,-0.117,0.015,0.066,target_3,3,-0.1,0.1,0.02,0.0101,0.0988,-0.0988,False,False,0,box,0.0,0.02,0.3,0.1,box,1.0,0.04,0.04,0.04,1.1,0.7,0.4,-0.3,ee,False,-0.6,0.0,0.05,script_1|reach_only|left_right,0.05,0.29,-0.02,-2.44,0.01,2.71,0.81,0.01,-1.8,-0.01,-0.2,-0.01,-0.21,0.01,0.002,0.001,0.004,0.328,-0.028,0.786,goal_sequence,4,target,0.15000000596046448,0.0,0.019999999552965164,0.2713484903661992,target_1,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.2839542277856328,target_2,-0.10000000149011612,0.0,0.019999999552965164,0.051283525526851795,target_3,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.09813256464488739,False,122
1,124,PICK_AND_PLACE,0.151,0.011,0.988,-1.0,-0.113,0.017,0.114,0.211,0.011,0.681,0.037,AGARRADA,-0.111,0.013,0.104,target_3,3,-0.1,0.1,0.02,0.0107,0.1209,-0.1209,False,False,0,box,0.0,0.02,0.3,0.1,box,1.0,0.04,0.04,0.04,1.1,0.7,0.4,-0.3,ee,False,-0.6,0.0,0.05,script_1|reach_only|left_right,0.05,0.21,-0.02,-2.44,0.01,2.64,0.81,0.01,-1.48,-0.01,0.03,-0.02,-0.61,0.02,0.002,-0.016,0.004,0.22,-0.027,0.683,goal_sequence,4,target,0.15000000596046448,0.0,0.019999999552965164,0.2744922643472204,target_1,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.2876560505981832,target_2,-0.10000000149011612,0.0,0.019999999552965164,0.08570880959574284,target_3,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.12143311040074493,False,123
1,125,PICK_AND_PLACE,0.124,0.014,0.992,-1.0,-0.109,0.017,0.149,0.187,0.012,0.731,0.038,AGARRADA,-0.107,0.012,0.14,target_3,3,-0.1,0.1,0.02,0.0111,0.1483,-0.1483,False,False,0,box,0.0,0.02,0.3,0.1,box,1.0,0.04,0.04,0.04,1.1,0.7,0.4,-0.3,ee,False,-0.6,0.0,0.05,script_1|reach_only|left_right,0.05,0.13,-0.02,-2.42,0.0,2.54,0.82,0.01,-1.51,-0.01,0.15,-0.02,-0.75,0.02,0.002,-0.017,0.006,0.196,-0.026,0.732,goal_sequence,4,target,0.15000000596046448,0.0,0.019999999552965164,0.28388906842456463,target_1,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.2969730685318579,target_2,-0.10000000149011612,0.0,0.019999999552965164,0.12080149041475748,target_3,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.1489731531138654,False,124
1,126,PICK_AND_PLACE,-0.1,-0.013,-0.995,-1.0,-0.094,0.018,0.156,-0.121,-0.009,-0.604,0.038,AGARRADA,-0.092,0.011,0.143,target_3,3,-0.1,0.1,0.02,0.0143,0.1518,-0.1518,False,False,0,box,0.0,0.02,0.3,0.1,box,1.0,0.04,0.04,0.04,1.1,0.7,0.4,-0.3,ee,False,-0.6,0.0,0.05,script_1|reach_only|left_right,0.05,0.13,-0.02,-2.44,0.01,2.66,0.81,-0.01,1.25,0.01,-0.19,0.02,0.94,-0.02,0.005,-0.089,-0.007,-0.125,-0.023,-0.604,goal_sequence,4,target,0.15000000596046448,0.0,0.019999999552965164,0.2716873257898414,target_1,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.28568164669799156,target_2,-0.10000000149011612,0.0,0.019999999552965164,0.1237497480151472,target_3,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.15203289249058277,False,125
1,127,PICK_AND_PLACE,-0.069,0.952,-0.298,-1.0,-0.101,0.045,0.136,-0.139,0.963,-0.197,0.039,AGARRADA,-0.101,0.031,0.124,target_3,3,-0.1,0.1,0.02,0.0188,0.1248,-0.1248,False,False,0,box,0.0,0.02,0.3,0.1,box,1.0,0.04,0.04,0.04,1.1,0.7,0.4,-0.3,ee,False,-0.6,0.0,0.05,script_1|reach_only|left_right,0.08,0.18,0.01,-2.4,-0.0,2.58,0.9,1.64,0.57,0.28,0.4,-0.07,-0.63,0.68,0.001,-0.002,-0.019,-0.125,1.013,-0.196,goal_sequence,4,target,0.15000000596046448,0.0,0.019999999552965164,0.2734556693234507,target_1,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.2803176828007332,target_2,-0.10000000149011612,0.0,0.019999999552965164,0.1085264948756893,target_3,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.12481185959530866,False,126
1,128,PICK_AND_PLACE,0.024,0.994,-0.106,-1.0,-0.101,0.088,0.132,-0.02,0.395,-0.027,0.038,AGARRADA,-0.101,0.085,0.12,target_3,3,-0.1,0.1,0.02,0.0122,0.1012,-0.1012,False,False,0,box,0.0,0.02,0.3,0.1,box,1.0,0.04,0.04,0.04,1.1,0.7,0.4,-0.3,ee,False,-0.6,0.0,0.05,script_1|reach_only|left_right,0.13,0.21,0.04,-2.38,-0.01,2.58,0.97,0.5,0.17,0.26,0.15,-0.09,0.04,0.54,0.001,-0.003,-0.0,-0.018,1.414,-0.026,goal_sequence,4,target,0.15000000596046448,0.0,0.019999999552965164,0.28324195148593395,target_1,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.2706030360625387,target_2,-0.10000000149011612,0.0,0.019999999552965164,0.13124785745461423,target_3,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.10112368729002232,False,127
1,129,PICK_AND_PLACE,0.112,0.984,-0.139,-1.0,-0.098,0.126,0.127,-0.054,0.653,-0.053,0.038,AGARRADA,-0.097,0.14,0.115,target_3,3,-0.1,0.1,0.02,0.018,0.1031,-0.1031,False,False,0,box,0.0,0.02,0.3,0.1,box,1.0,0.04,0.04,0.04,1.1,0.7,0.4,-0.3,ee,False,-0.6,0.0,0.05,script_1|reach_only|left_right,0.18,0.24,0.06,-2.34,-0.03,2.58,1.06,1.05,0.37,0.19,0.37,-0.1,-0.01,0.65,0.001,-0.003,-0.004,-0.06,1.093,-0.053,goal_sequence,4,target,0.15000000596046448,0.0,0.019999999552965164,0.29938938362842143,target_1,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.2676452930843298,target_2,-0.10000000149011612,0.0,0.019999999552965164,0.16921583877958152,target_3,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.10312128768914804,False,128
1,130,PICK_AND_PLACE,-0.021,-0.261,-0.965,-1.0,-0.096,0.131,0.101,-0.3,-0.583,-1.204,0.039,AGARRADA,-0.096,0.149,0.087,target_3,3,-0.1,0.1,0.02,0.0229,0.0831,-0.0831,False,False,0,box,0.0,0.02,0.3,0.1,box,1.0,0.04,0.04,0.04,1.1,0.7,0.4,-0.3,ee,False,-0.6,0.0,0.05,script_1|reach_only|left_right,0.2,0.31,0.05,-2.35,-0.04,2.68,1.04,-0.85,2.4,-0.15,-0.06,-0.08,0.74,-0.15,0.004,-0.025,0.024,-0.307,-0.533,-1.211,goal_sequence,4,target,0.15000000596046448,0.0,0.019999999552965164,0.2953066253785228,target_1,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.2596266605077758,target_2,-0.10000000149011612,0.0,0.019999999552965164,0.16341970527394667,target_3,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.08310234609078267,False,129
1,131,PICK_AND_PLACE,-0.03,-0.238,-0.547,-1.0,-0.107,0.118,0.061,-0.306,-0.127,-0.701,0.038,AGARRADA,-0.107,0.128,0.048,target_3,3,-0.1,0.1,0.02,0.0161,0.0401,-0.0401,False,False,0,box,0.0,0.02,0.3,0.1,box,1.0,0.04,0.04,0.04,1.1,0.7,0.4,-0.3,ee,False,-0.6,0.0,0.05,script_1|reach_only|left_right,0.19,0.39,0.04,-2.34,-0.03,2.7,1.04,-0.06,1.44,-0.07,0.06,0.02,0.17,0.03,-0.005,0.028,0.003,-0.318,-0.528,-0.701,goal_sequence,4,target,0.15000000596046448,0.0,0.019999999552965164,0.28847357433344345,target_1,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.2600326960312226,target_2,-0.10000000149011612,0.0,0.019999999552965164,0.1312135663876732,target_3,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.04021193754006175,False,130
1,132,PICK_AND_PLACE,0.025,-0.067,-0.114,-1.0,-0.112,0.114,0.044,-0.05,-0.031,-0.144,0.038,AGARRADA,-0.111,0.107,0.032,target_3,3,-0.1,0.1,0.02,0.0139,0.018,-0.018,False,False,0,box,0.0,0.02,0.3,0.1,box,1.0,0.04,0.04,0.04,1.1,0.7,0.4,-0.3,ee,False,-0.6,0.0,0.05,script_1|reach_only|left_right,0.19,0.42,0.04,-2.35,-0.04,2.75,1.04,-0.02,0.29,-0.03,-0.09,-0.02,0.36,-0.0,-0.004,0.025,0.0,-0.051,-0.52,-0.141,goal_sequence,4,target,0.15000000596046448,0.0,0.019999999552965164,0.2823366839822472,target_1,0.15000000596046448,0.10000000149011612,0.019999999552965164,0.2613694762232761,target_2,-0.10000000149011612,0.0,0.019999999552965164,0.1082312338373091,target_3,-0.10000000149011612,0.10000000149011612,0.019999999552965164,0.01772004393574295,False,131
